time,温度,湿度,A,B,C,health
2025-01-01 02:38:57,23.712,63.546,93.081,47.655,76.758,0.578917
2025-01-01 02:38:58,24.557,60.539,94.687,47.174,75.559,0.54408
2025-01-01 02:38:59,23.573,62.375,92.968,48.704,72.721,0.531497
2025-01-01 02:39:00,22.979,64.115,93.25,48.1,75.038,0.583224
2025-01-01 02:39:01,23.038,64.773,92.83,48.934,72.081,0.553232
2025-01-01 02:39:02,23.343,64.278,95.247,49.0,74.258,0.578732
2025-01-01 02:39:03,23.017,63.45,93.498,49.253,73.879,0.561481
2025-01-01 02:39:04,23.045,65.428,95.7,48.011,75.171,0.611382
2025-01-01 02:39:05,23.808,64.483,93.965,49.222,73.438,0.551771
2025-01-01 02:39:06,23.819,63.06,94.69,48.1,73.494,0.555342
2025-01-01 02:39:07,22.474,65.612,95.039,49.488,75.068,0.608647
2025-01-01 02:39:08,22.88,62.31,93.076,49.953,75.898,0.564256
2025-01-01 02:39:09,23.048,61.909,94.964,49.608,74.513,0.563266
2025-01-01 02:39:10,23.571,62.935,95.178,48.944,77.32,0.588631
2025-01-01 02:39:11,23.835,62.573,96.036,49.594,74.143,0.556041
2025-01-01 02:39:12,24.606,62.942,94.005,47.97,75.394,0.548278
2025-01-01 02:39:13,23.014,64.08,94.217,47.846,75.011,0.59115
2025-01-01 02:39:14,23.031,63.223,95.763,49.683,74.214,0.576433
2025-01-01 02:39:15,23.526,63.223,96.587,50.412,76.224,0.582856
2025-01-01 02:39:16,22.882,63.265,94.653,48.437,73.607,0.575717
2025-01-01 02:39:17,23.145,60.868,94.082,49.491,72.209,0.528371
2025-01-01 02:39:18,23.001,61.639,95.073,49.886,74.575,0.561608
2025-01-01 02:39:19,21.89,62.743,94.449,49.101,74.444,0.593995
2025-01-01 02:39:20,23.255,62.259,95.934,49.378,76.055,0.582947
2025-01-01 02:39:21,23.096,62.844,94.531,50.197,73.307,0.551514
2025-01-01 02:39:22,23.815,64.454,96.658,49.85,75.462,0.583956
2025-01-01 02:39:23,23.176,62.949,95.973,49.91,75.345,0.580377
2025-01-01 02:39:24,22.539,61.674,96.84,49.091,75.277,0.596961
2025-01-01 02:39:25,23.031,62.177,93.489,49.909,76.172,0.565662
2025-01-01 02:39:26,22.108,64.654,94.23,49.673,74.92,0.601108
2025-01-01 02:39:27,22.541,64.448,97.358,49.773,75.04,0.613882
2025-01-01 02:39:28,23.458,63.485,95.424,49.673,75.548,0.5773
2025-01-01 02:39:29,23.011,61.299,94.755,50.141,74.916,0.557342
2025-01-01 02:39:30,23.59,63.141,96.097,49.525,73.445,0.560927
2025-01-01 02:39:31,22.139,63.19,96.621,50.287,74.608,0.600907
2025-01-01 02:39:32,22.996,62.805,96.3,50.042,74.821,0.580546
2025-01-01 02:39:33,22.874,62.181,97.006,49.645,74.489,0.584238
2025-01-01 02:39:34,23.584,62.361,96.951,48.889,74.817,0.57775
2025-01-01 02:39:35,23.437,62.056,96.98,51.262,75.445,0.566658
2025-01-01 02:39:36,23.417,61.522,98.129,51.158,74.934,0.568584
2025-01-01 02:39:37,23.861,64.005,96.848,49.974,76.321,0.587173
2025-01-01 02:39:38,22.902,63.493,96.901,51.219,76.374,0.596121
2025-01-01 02:39:39,23.749,62.297,97.829,49.91,72.51,0.553976
2025-01-01 02:39:40,22.554,62.906,97.662,50.541,73.68,0.588395
2025-01-01 02:39:41,22.531,62.914,96.289,50.418,72.549,0.57022
2025-01-01 02:39:42,23.444,64.839,97.184,50.676,75.142,0.590247
2025-01-01 02:39:43,22.311,63.34,97.798,51.471,75.103,0.602536
2025-01-01 02:39:44,23.346,63.273,96.857,50.688,75.724,0.583144
2025-01-01 02:39:45,23.106,62.447,96.989,50.792,76.591,0.589609
2025-01-01 02:39:46,23.587,61.945,96.221,51.714,75.565,0.554326
2025-01-01 02:39:47,23.018,63.733,94.815,51.223,74.931,0.567743
2025-01-01 02:39:48,23.072,62.973,97.409,50.755,75.687,0.590319
2025-01-01 02:39:49,23.295,61.462,97.996,51.475,75.137,0.569124
2025-01-01 02:39:50,22.706,62.715,96.859,52.131,73.996,0.568485
2025-01-01 02:39:51,22.681,63.069,99.418,52.235,76.957,0.613981
2025-01-01 02:39:52,23.269,60.106,97.08,50.384,76.356,0.570714
2025-01-01 02:39:53,23.014,61.249,99.126,50.477,77.625,0.609549
2025-01-01 02:39:54,22.822,62.504,98.719,52.349,74.442,0.580626
2025-01-01 02:39:55,22.982,60.187,100.563,51.372,74.028,0.578015
2025-01-01 02:39:56,23.818,60.315,99.014,49.895,74.884,0.566512
2025-01-01 02:39:57,22.797,61.78,97.115,51.122,76.526,0.589543
2025-01-01 02:39:58,22.78,62.512,99.703,51.407,77.12,0.617194
2025-01-01 02:39:59,22.16,62.528,100.434,51.559,76.474,0.629635
2025-01-01 02:40:00,22.991,63.542,97.052,52.472,76.344,0.586359
2025-01-01 02:40:01,23.339,62.011,99.552,51.167,77.24,0.603195
2025-01-01 02:40:02,23.427,61.525,99.861,52.709,75.705,0.576537
2025-01-01 02:40:03,23.061,60.56,98.876,52.238,77.567,0.588533
2025-01-01 02:40:04,23.484,61.451,96.755,51.03,78.725,0.587874
2025-01-01 02:40:05,23.37,62.512,98.97,51.852,75.111,0.579641
2025-01-01 02:40:06,23.56,62.526,98.773,52.552,76.125,0.577206
2025-01-01 02:40:07,23.495,62.007,100.973,52.236,74.806,0.583185
2025-01-01 02:40:08,23.787,62.258,99.443,52.555,75.36,0.569106
2025-01-01 02:40:09,22.916,62.956,99.208,51.829,77.034,0.610098
2025-01-01 02:40:10,22.337,61.724,99.123,52.789,74.585,0.586561
2025-01-01 02:40:11,23.332,62.984,100.124,52.072,75.717,0.595936
2025-01-01 02:40:12,23.39,60.859,99.944,54.474,77.962,0.578529
2025-01-01 02:40:13,23.785,61.48,99.186,51.426,77.012,0.5832
2025-01-01 02:40:14,23.641,61.041,100.329,54.685,77.711,0.573711
2025-01-01 02:40:15,23.973,62.283,99.596,51.809,75.284,0.571214
2025-01-01 02:40:16,23.31,60.444,97.65,53.631,76.964,0.557692
2025-01-01 02:40:17,23.115,61.105,100.999,53.319,79.193,0.612426
2025-01-01 02:40:18,22.309,59.535,100.993,51.972,76.182,0.604162
2025-01-01 02:40:19,23.156,61.957,100.708,53.221,76.438,0.594212
2025-01-01 02:40:20,22.727,62.577,100.155,52.386,77.769,0.620291
2025-01-01 02:40:21,23.11,62.209,100.614,53.043,76.039,0.594408
2025-01-01 02:40:22,23.033,62.079,101.594,52.982,78.027,0.618696
2025-01-01 02:40:23,23.242,62.073,100.231,52.624,75.059,0.582774
2025-01-01 02:40:24,22.959,61.901,101.811,52.596,74.352,0.594148
2025-01-01 02:40:25,23.477,61.783,99.565,53.253,77.689,0.587182
2025-01-01 02:40:26,21.65,61.815,101.296,52.295,76.185,0.63424
2025-01-01 02:40:27,23.108,60.448,101.241,52.363,76.731,0.596922
2025-01-01 02:40:28,23.616,60.871,102.306,53.856,78.511,0.600468
2025-01-01 02:40:29,23.952,61.109,100.472,53.471,78.257,0.581789
2025-01-01 02:40:30,23.385,60.671,100.668,52.118,76.085,0.584749
2025-01-01 02:40:31,23.864,59.407,100.171,52.395,78.232,0.576637
2025-01-01 02:40:32,23.109,59.706,101.086,51.523,77.298,0.600985
2025-01-01 02:40:33,23.028,61.138,101.995,53.993,78.209,0.609316
2025-01-01 02:40:34,23.294,61.781,100.028,53.849,77.735,0.590697
2025-01-01 02:40:35,23.031,60.852,101.47,52.459,76.006,0.596708
2025-01-01 02:40:36,22.645,63.574,102.61,53.881,77.005,0.630532
2025-01-01 02:40:37,22.781,59.857,101.982,54.98,75.017,0.57244
2025-01-01 02:40:38,22.486,61.189,102.246,52.19,78.185,0.635496
2025-01-01 02:40:39,23.31,62.002,100.75,52.959,78.491,0.609808
2025-01-01 02:40:40,23.055,61.743,102.241,52.231,77.22,0.619589
2025-01-01 02:40:41,22.873,61.3,102.454,54.266,77.979,0.613432
2025-01-01 02:40:42,22.774,61.682,102.347,53.458,77.0,0.615489
2025-01-01 02:40:43,23.314,60.634,102.747,53.242,79.729,0.622541
2025-01-01 02:40:44,23.455,62.208,102.369,53.769,76.73,0.600431
2025-01-01 02:40:45,22.504,61.796,102.306,53.166,77.953,0.631189
2025-01-01 02:40:46,22.43,59.627,101.806,53.314,76.82,0.603748
2025-01-01 02:40:47,23.556,60.768,103.903,53.879,78.713,0.614363
2025-01-01 02:40:48,22.396,58.865,101.784,53.194,79.729,0.62276
2025-01-01 02:40:49,23.362,61.901,103.251,53.329,76.045,0.604533
2025-01-01 02:40:50,23.901,60.571,104.988,53.6,79.374,0.620815
2025-01-01 02:40:51,23.908,61.662,104.358,53.819,80.6,0.631765
2025-01-01 02:40:52,23.472,60.17,103.846,54.246,78.85,0.60995
2025-01-01 02:40:53,23.463,58.39,103.667,54.251,77.939,0.588661
2025-01-01 02:40:54,24.24,62.851,103.37,52.603,78.757,0.620037
2025-01-01 02:40:55,21.952,60.311,102.676,54.946,78.201,0.624547
2025-01-01 02:40:56,22.893,59.146,103.403,53.883,81.267,0.63322
2025-01-01 02:40:57,23.556,61.259,104.311,53.587,79.965,0.632676
2025-01-01 02:40:58,22.969,62.116,104.204,53.144,80.097,0.653981
2025-01-01 02:40:59,23.763,59.844,104.681,55.473,81.657,0.621035
2025-01-01 02:41:00,23.13,59.914,105.189,55.782,80.738,0.629251
2025-01-01 02:41:01,23.222,60.218,103.888,55.4,79.033,0.609168
2025-01-01 02:41:02,23.025,58.836,104.315,54.016,79.263,0.618356
2025-01-01 02:41:03,22.908,59.223,102.3,54.205,82.119,0.629781
2025-01-01 02:41:04,22.902,61.662,106.53,55.133,78.454,0.642715
2025-01-01 02:41:05,23.319,59.714,103.935,53.757,79.189,0.616802
2025-01-01 02:41:06,22.803,58.976,105.075,54.391,78.234,0.618931
2025-01-01 02:41:07,23.674,59.328,104.083,54.148,77.322,0.589785
2025-01-01 02:41:08,23.531,60.82,104.133,55.508,78.503,0.603669
2025-01-01 02:41:09,23.762,57.738,104.406,55.128,78.581,0.581785
2025-01-01 02:41:10,22.655,59.935,103.47,53.874,78.917,0.626027
2025-01-01 02:41:11,22.377,62.109,102.306,55.209,80.456,0.641142
2025-01-01 02:41:12,23.233,61.645,106.017,53.99,79.762,0.649945
2025-01-01 02:41:13,24.692,60.154,105.474,53.559,81.044,0.618074
2025-01-01 02:41:14,23.884,60.864,104.082,53.77,80.066,0.620821
2025-01-01 02:41:15,22.982,60.821,105.519,54.117,80.155,0.648024
2025-01-01 02:41:16,23.479,59.355,105.959,53.372,79.645,0.631981
2025-01-01 02:41:17,23.639,60.373,104.51,53.586,82.385,0.644859
2025-01-01 02:41:18,22.6,61.203,105.682,52.844,79.595,0.663934
2025-01-01 02:41:19,23.977,58.118,106.344,53.339,81.258,0.62845
2025-01-01 02:41:20,23.218,59.925,103.964,54.181,78.794,0.614531
2025-01-01 02:41:21,23.265,59.677,106.001,54.824,79.975,0.631452
2025-01-01 02:41:22,23.331,59.386,105.897,54.717,82.73,0.649206
2025-01-01 02:41:23,23.901,59.264,107.477,54.324,81.198,0.638929
2025-01-01 02:41:24,22.96,59.448,106.216,52.751,78.751,0.642709
2025-01-01 02:41:25,22.493,59.499,105.311,53.279,79.246,0.646356
2025-01-01 02:41:26,23.518,60.269,105.488,53.802,82.462,0.652714
2025-01-01 02:41:27,22.344,59.594,107.868,54.722,80.699,0.669165
2025-01-01 02:41:28,23.225,58.907,105.55,53.497,80.317,0.635547
2025-01-01 02:41:29,23.979,58.212,106.551,52.957,79.767,0.621647
2025-01-01 02:41:30,23.685,58.547,105.785,55.08,80.375,0.614361
2025-01-01 02:41:31,23.926,59.248,107.163,53.322,82.507,0.652902
2025-01-01 02:41:32,23.725,58.248,107.27,52.995,80.024,0.634203
2025-01-01 02:41:33,24.631,59.868,106.173,54.066,80.196,0.612236
2025-01-01 02:41:34,23.142,59.319,105.845,53.83,81.691,0.650436
2025-01-01 02:41:35,23.645,60.0,105.876,53.455,79.778,0.63286
2025-01-01 02:41:36,23.238,58.186,104.634,53.84,79.957,0.618304
2025-01-01 02:41:37,23.946,57.961,106.515,53.082,81.14,0.630146
2025-01-01 02:41:38,23.447,59.896,106.547,53.397,81.224,0.652517
2025-01-01 02:41:39,24.348,58.857,105.703,53.759,80.269,0.610345
2025-01-01 02:41:40,23.235,58.493,104.735,52.141,81.861,0.647818
2025-01-01 02:41:41,24.215,59.362,106.827,54.514,81.609,0.630203
2025-01-01 02:41:42,23.819,59.292,107.003,52.631,79.031,0.632436
2025-01-01 02:41:43,23.517,57.343,107.113,52.957,82.389,0.649523
2025-01-01 02:41:44,23.816,59.952,105.777,54.487,80.822,0.629111
2025-01-01 02:41:45,23.687,58.125,107.21,54.119,82.525,0.645157
2025-01-01 02:41:46,23.746,60.203,106.681,53.711,84.106,0.668919
2025-01-01 02:41:47,23.476,57.138,107.769,52.25,81.583,0.652335
2025-01-01 02:41:48,23.241,58.757,105.975,53.107,80.942,0.644724
2025-01-01 02:41:49,23.436,58.222,108.143,53.393,83.422,0.669118
2025-01-01 02:41:50,22.774,56.401,108.546,53.425,80.813,0.653348
2025-01-01 02:41:51,24.048,59.003,107.194,54.426,84.143,0.653813
2025-01-01 02:41:52,23.022,56.39,107.522,55.081,81.367,0.633654
2025-01-01 02:41:53,23.543,57.991,107.943,53.949,81.223,0.643672
2025-01-01 02:41:54,23.988,59.355,106.172,53.001,84.865,0.665248
2025-01-01 02:41:55,24.096,57.69,106.75,54.37,82.513,0.628467
2025-01-01 02:41:56,22.802,57.285,107.458,52.896,84.075,0.67883
2025-01-01 02:41:57,23.656,58.958,109.337,51.238,82.148,0.68265
2025-01-01 02:41:58,23.944,57.877,106.15,52.305,82.113,0.63987
2025-01-01 02:41:59,23.753,57.691,109.018,51.375,78.771,0.643946
2025-01-01 02:42:00,24.412,59.34,107.221,52.932,83.545,0.654524
2025-01-01 02:42:01,23.342,56.867,107.413,53.063,82.844,0.654703
2025-01-01 02:42:02,22.742,57.544,108.698,51.897,82.297,0.683746
2025-01-01 02:42:03,24.185,58.84,109.532,52.452,83.191,0.672446
2025-01-01 02:42:04,23.524,56.711,107.964,51.959,82.577,0.659293
2025-01-01 02:42:05,22.927,59.688,108.735,52.962,81.448,0.681267
2025-01-01 02:42:06,23.74,57.665,106.678,52.343,83.064,0.653367
2025-01-01 02:42:07,24.448,58.727,107.096,53.796,82.449,0.634359
2025-01-01 02:42:08,23.215,58.695,106.3,53.086,83.616,0.66737
2025-01-01 02:42:09,25.028,57.64,107.162,54.195,82.439,0.612044
2025-01-01 02:42:10,23.455,57.283,108.267,52.508,82.261,0.660614
2025-01-01 02:42:11,23.931,57.69,107.938,54.547,82.218,0.637021
2025-01-01 02:42:12,23.292,58.416,109.475,52.793,81.858,0.674902
2025-01-01 02:42:13,23.936,56.687,109.824,52.327,82.34,0.659603
2025-01-01 02:42:14,23.863,56.441,107.654,54.635,83.532,0.63725
2025-01-01 02:42:15,23.199,59.099,107.13,51.203,82.162,0.677835
2025-01-01 02:42:16,25.371,56.85,108.989,52.181,81.697,0.621095
2025-01-01 02:42:17,23.725,57.91,109.111,51.248,84.102,0.686997
2025-01-01 02:42:18,23.739,57.325,108.305,51.065,83.035,0.670832
2025-01-01 02:42:19,24.485,57.34,108.585,50.837,84.168,0.667883
2025-01-01 02:42:20,24.923,58.9,108.443,52.94,83.028,0.645788
2025-01-01 02:42:21,24.593,57.356,106.919,51.337,82.652,0.639175
2025-01-01 02:42:22,23.444,57.055,106.703,52.151,81.291,0.64329
2025-01-01 02:42:23,24.166,57.114,107.882,53.022,82.072,0.637192
2025-01-01 02:42:24,23.133,56.852,107.743,52.632,82.425,0.660926
2025-01-01 02:42:25,24.54,56.657,108.231,52.545,83.854,0.645766
2025-01-01 02:42:26,23.286,56.8,107.832,53.137,83.43,0.662222
2025-01-01 02:42:27,23.717,58.934,106.268,53.406,82.374,0.647106
2025-01-01 02:42:28,24.132,57.955,105.866,51.068,80.311,0.629114
2025-01-01 02:42:29,24.371,56.87,108.722,52.407,84.247,0.658048
2025-01-01 02:42:30,24.033,58.169,107.327,51.753,84.787,0.672173
2025-01-01 02:42:31,24.938,55.573,107.761,51.803,84.934,0.640066
2025-01-01 02:42:32,24.556,58.509,107.439,50.661,82.661,0.656236
2025-01-01 02:42:33,24.532,58.401,107.086,51.394,85.093,0.666753
2025-01-01 02:42:34,23.61,59.315,107.06,51.43,84.582,0.686752
2025-01-01 02:42:35,25.09,58.063,109.02,52.861,84.617,0.653338
2025-01-01 02:42:36,23.854,57.462,107.76,50.741,83.253,0.669452
2025-01-01 02:42:37,25.14,58.289,108.632,49.705,83.866,0.666758
2025-01-01 02:42:38,25.298,56.346,108.764,51.556,86.263,0.656906
2025-01-01 02:42:39,24.559,56.549,108.307,50.503,86.118,0.675832
2025-01-01 02:42:40,24.834,56.854,108.788,51.343,84.087,0.655013
2025-01-01 02:42:41,22.792,58.261,107.994,51.93,84.414,0.697542
2025-01-01 02:42:42,24.252,56.01,109.337,51.268,81.589,0.646657
2025-01-01 02:42:43,24.916,55.878,108.789,50.949,85.707,0.661572
2025-01-01 02:42:44,24.843,57.051,108.913,51.115,85.195,0.666838
2025-01-01 02:42:45,23.787,57.507,107.009,51.863,84.752,0.669495
2025-01-01 02:42:46,24.266,56.06,108.2,50.207,83.653,0.661431
2025-01-01 02:42:47,23.16,57.409,106.09,51.659,84.492,0.674391
2025-01-01 02:42:48,24.651,58.081,109.313,50.217,86.208,0.69324
2025-01-01 02:42:49,23.519,57.888,107.275,51.447,84.92,0.683065
2025-01-01 02:42:50,25.042,57.016,107.399,49.675,87.68,0.67998
2025-01-01 02:42:51,25.084,56.548,106.501,51.288,85.531,0.642849
2025-01-01 02:42:52,24.272,58.349,107.815,50.717,83.49,0.669318
2025-01-01 02:42:53,24.786,56.605,107.566,50.819,84.135,0.649561
2025-01-01 02:42:54,24.433,57.505,109.638,51.453,83.81,0.670587
2025-01-01 02:42:55,24.678,58.499,108.656,49.973,85.726,0.689134
2025-01-01 02:42:56,24.0,57.352,107.261,50.553,86.114,0.684534
2025-01-01 02:42:57,24.901,55.496,106.088,50.759,86.823,0.649918
2025-01-01 02:42:58,23.786,55.23,105.448,50.22,84.398,0.651678
2025-01-01 02:42:59,23.708,56.148,106.683,50.976,85.391,0.670396
2025-01-01 02:43:00,24.578,57.132,106.353,50.61,86.398,0.667173
2025-01-01 02:43:01,24.55,56.844,108.008,49.825,86.753,0.684908
2025-01-01 02:43:02,24.808,58.583,107.488,51.241,83.448,0.653958
2025-01-01 02:43:03,24.364,56.788,107.624,50.624,85.699,0.672696
2025-01-01 02:43:04,25.648,56.003,106.629,49.444,83.554,0.625773
2025-01-01 02:43:05,24.802,55.175,107.701,49.379,84.294,0.651474
2025-01-01 02:43:06,24.854,57.466,106.099,49.828,83.478,0.645374
2025-01-01 02:43:07,24.853,56.257,107.4,50.304,84.33,0.649627
2025-01-01 02:43:08,25.272,54.735,108.287,48.118,83.364,0.644533
2025-01-01 02:43:09,25.076,56.242,107.059,49.192,83.714,0.645447
2025-01-01 02:43:10,25.025,55.202,107.834,49.313,84.075,0.646812
2025-01-01 02:43:11,25.189,55.751,105.379,48.568,85.552,0.646034
2025-01-01 02:43:12,23.925,56.161,105.264,48.844,85.256,0.669506
2025-01-01 02:43:13,23.961,55.228,107.612,49.714,83.269,0.658321
2025-01-01 02:43:14,24.833,55.625,108.294,49.156,88.558,0.690742
2025-01-01 02:43:15,24.788,55.347,106.971,49.162,84.708,0.652347
2025-01-01 02:43:16,25.194,55.354,109.315,48.331,83.725,0.658922
2025-01-01 02:43:17,24.931,55.042,105.687,49.207,86.044,0.648054
2025-01-01 02:43:18,25.228,55.547,106.41,48.118,85.364,0.652816
2025-01-01 02:43:19,24.331,55.115,107.188,50.432,84.418,0.650809
2025-01-01 02:43:20,24.965,56.576,107.47,50.603,85.886,0.659699
2025-01-01 02:43:21,24.317,56.171,106.378,48.774,84.633,0.665335
2025-01-01 02:43:22,25.197,57.145,105.859,48.199,85.108,0.657907
2025-01-01 02:43:23,24.081,57.818,107.493,49.725,87.244,0.700794
2025-01-01 02:43:24,25.211,56.589,106.96,49.46,85.655,0.657207
2025-01-01 02:43:25,24.319,56.342,106.436,50.431,86.266,0.66787
2025-01-01 02:43:26,24.879,56.614,107.231,50.589,84.923,0.652886
2025-01-01 02:43:27,25.535,56.321,106.548,47.2,85.754,0.66194
2025-01-01 02:43:28,25.217,55.887,106.495,49.694,84.665,0.639845
2025-01-01 02:43:29,24.298,55.789,106.408,48.535,84.632,0.664962
2025-01-01 02:43:30,24.801,54.778,105.713,49.098,85.134,0.642904
2025-01-01 02:43:31,24.403,56.621,105.56,49.227,84.814,0.659202
2025-01-01 02:43:32,24.323,55.733,105.904,49.14,86.911,0.673397
2025-01-01 02:43:33,25.246,57.196,106.409,49.299,86.378,0.663221
2025-01-01 02:43:34,25.484,56.644,104.451,47.997,82.95,0.623235
2025-01-01 02:43:35,25.44,55.086,107.212,47.631,87.786,0.672376
2025-01-01 02:43:36,25.538,56.941,106.23,49.29,86.503,0.655337
2025-01-01 02:43:37,25.247,53.117,105.09,47.592,87.123,0.643371
2025-01-01 02:43:38,25.133,57.591,107.715,49.727,85.56,0.668274
2025-01-01 02:43:39,24.75,54.306,106.082,47.575,83.987,0.64507
2025-01-01 02:43:40,25.083,56.124,104.647,47.831,84.205,0.640313
2025-01-01 02:43:41,24.658,56.04,107.494,47.933,87.857,0.694242
2025-01-01 02:43:42,24.913,56.72,107.217,46.803,83.869,0.67037
2025-01-01 02:43:43,25.396,55.252,104.893,46.755,84.1,0.63617
2025-01-01 02:43:44,25.309,53.42,105.417,48.666,85.328,0.625185
2025-01-01 02:43:45,26.917,55.223,105.22,46.512,84.197,0.608692
2025-01-01 02:43:46,24.728,55.316,103.725,49.855,86.51,0.639154
2025-01-01 02:43:47,25.355,53.471,105.876,47.716,86.615,0.644464
2025-01-01 02:43:48,24.722,55.551,106.332,46.921,86.389,0.678033
2025-01-01 02:43:49,25.256,54.415,106.078,48.034,85.165,0.641187
2025-01-01 02:43:50,25.293,56.126,105.389,45.681,86.258,0.671283
2025-01-01 02:43:51,25.905,55.216,106.232,47.338,88.061,0.661136
2025-01-01 02:43:52,25.274,57.41,104.087,47.395,84.209,0.64424
2025-01-01 02:43:53,25.419,55.179,106.973,46.501,87.278,0.675486
2025-01-01 02:43:54,25.316,55.852,104.315,46.964,86.915,0.657806
2025-01-01 02:43:55,24.846,55.195,104.357,48.647,85.826,0.643509
2025-01-01 02:43:56,25.237,53.772,104.373,47.529,86.158,0.635969
2025-01-01 02:43:57,25.388,55.177,104.23,47.659,86.393,0.642431
2025-01-01 02:43:58,25.632,56.123,104.615,46.668,84.799,0.641291
2025-01-01 02:43:59,25.89,55.959,104.504,46.196,84.017,0.631214
2025-01-01 02:44:00,25.509,55.051,104.794,47.021,87.068,0.652601
2025-01-01 02:44:01,25.516,53.876,103.773,45.207,84.491,0.629762
2025-01-01 02:44:02,24.798,55.965,104.685,46.256,84.676,0.659662
2025-01-01 02:44:03,25.944,55.729,103.354,46.091,85.373,0.631371
2025-01-01 02:44:04,25.341,56.141,105.103,45.423,86.335,0.670721
2025-01-01 02:44:05,26.079,55.012,105.016,47.536,85.397,0.625715
2025-01-01 02:44:06,26.379,53.591,104.215,46.874,85.129,0.605898
2025-01-01 02:44:07,25.642,55.798,103.495,46.446,87.142,0.65024
2025-01-01 02:44:08,25.24,55.245,104.38,47.442,85.6,0.642455
2025-01-01 02:44:09,25.759,56.635,103.104,45.553,85.042,0.640892
2025-01-01 02:44:10,25.957,55.262,103.949,45.759,86.473,0.642947
2025-01-01 02:44:11,25.64,55.178,103.685,47.693,86.069,0.630513
2025-01-01 02:44:12,25.531,55.631,106.388,48.59,86.032,0.648886
2025-01-01 02:44:13,26.11,54.607,102.453,47.279,86.528,0.614009
2025-01-01 02:44:14,26.092,54.55,100.933,47.076,85.829,0.598535
2025-01-01 02:44:15,25.685,55.088,102.883,46.202,87.004,0.640722
2025-01-01 02:44:16,25.046,54.256,101.725,46.189,84.273,0.618744
2025-01-01 02:44:17,26.117,54.939,102.634,46.787,87.473,0.628429
2025-01-01 02:44:18,25.52,57.099,101.982,47.674,84.884,0.624977
2025-01-01 02:44:19,26.025,56.194,102.294,46.888,84.011,0.608806
2025-01-01 02:44:20,26.008,55.451,102.052,47.284,85.023,0.607264
2025-01-01 02:44:21,25.003,56.687,103.998,45.757,85.544,0.665379
2025-01-01 02:44:22,26.003,54.303,102.904,46.957,85.075,0.608276
2025-01-01 02:44:23,26.234,57.611,103.945,45.9,84.793,0.639525
2025-01-01 02:44:24,26.31,54.653,102.827,46.523,87.156,0.623135
2025-01-01 02:44:25,26.064,57.11,103.631,46.879,84.891,0.631267
2025-01-01 02:44:26,25.032,57.099,102.317,45.937,83.218,0.636845
2025-01-01 02:44:27,26.673,53.34,104.129,45.525,85.498,0.609736
2025-01-01 02:44:28,26.254,56.554,102.921,46.606,88.364,0.64695
2025-01-01 02:44:29,25.461,54.797,101.586,46.186,84.623,0.615496
2025-01-01 02:44:30,25.683,54.507,102.9,46.382,84.81,0.618512
2025-01-01 02:44:31,26.207,55.594,102.222,46.778,85.395,0.611864
2025-01-01 02:44:32,26.445,54.056,101.907,47.279,87.721,0.60832
2025-01-01 02:44:33,25.875,55.561,102.12,46.745,85.425,0.618416
2025-01-01 02:44:34,26.545,54.113,102.689,46.622,84.616,0.592322
