time,温度,湿度,A,B,C,label
2025-01-01 02:34:08,22.24,54.92,102.99,48.06,76.1,0
2025-01-01 02:34:09,22.23,54.9,102.93,48.05,76.0,0
2025-01-01 02:34:10,22.28,54.92,102.91,48.08,76.01,0
2025-01-01 02:34:11,22.18,54.88,102.83,48.07,76.07,0
2025-01-01 02:34:12,22.27,54.84,102.77,47.97,76.08,0
2025-01-01 02:34:13,22.3,54.71,102.67,48.12,76.1,0
2025-01-01 02:34:14,22.14,54.77,102.66,48.09,76.04,0
2025-01-01 02:34:15,22.25,54.75,102.59,48.13,76.08,0
2025-01-01 02:34:16,22.25,54.64,102.57,48.18,76.0,0
2025-01-01 02:34:17,22.28,54.67,102.55,48.14,76.02,0
2025-01-01 02:34:18,22.3,54.64,102.3,48.22,76.01,0
2025-01-01 02:34:19,22.33,54.7,102.37,48.26,76.05,0
2025-01-01 02:34:20,22.35,54.6,102.31,48.07,75.95,0
2025-01-01 02:34:21,22.39,54.49,102.21,48.16,76.04,0
2025-01-01 02:34:22,22.35,54.54,102.3,48.21,76.0,0
2025-01-01 02:34:23,22.33,54.52,102.2,48.15,76.07,0
2025-01-01 02:34:24,22.38,54.48,102.11,48.27,75.92,0
2025-01-01 02:34:25,22.46,54.32,102.0,48.24,75.97,0
2025-01-01 02:34:26,22.37,54.36,101.97,48.26,76.0,0
2025-01-01 02:34:27,22.44,54.37,101.93,48.3,75.91,0
2025-01-01 02:34:28,22.28,54.26,101.88,48.29,75.87,0
2025-01-01 02:34:29,22.41,54.29,101.84,48.19,76.13,0
2025-01-01 02:34:30,22.43,54.22,101.79,48.38,75.94,0
2025-01-01 02:34:31,22.36,54.24,101.72,48.36,76.08,0
2025-01-01 02:34:32,22.49,54.15,101.61,48.3,76.04,0
2025-01-01 02:34:33,22.49,54.26,101.63,48.33,76.0,0
2025-01-01 02:34:34,22.39,54.2,101.51,48.44,76.04,0
2025-01-01 02:34:35,22.57,54.16,101.5,48.39,75.99,0
2025-01-01 02:34:36,22.48,54.16,101.36,48.43,75.93,0
2025-01-01 02:34:37,22.52,54.06,101.39,48.41,76.0,0
2025-01-01 02:34:38,22.54,54.07,101.38,48.44,75.99,0
2025-01-01 02:34:39,22.58,54.01,101.22,48.5,76.02,0
2025-01-01 02:34:40,22.52,53.97,101.25,48.5,76.0,0
2025-01-01 02:34:41,22.53,54.0,101.2,48.52,75.99,0
2025-01-01 02:34:42,22.65,53.96,101.06,48.56,75.98,0
2025-01-01 02:34:43,22.57,53.97,101.06,48.56,76.06,0
2025-01-01 02:34:44,22.64,53.9,100.98,48.62,76.02,0
2025-01-01 02:34:45,22.55,53.93,100.74,48.59,75.99,0
2025-01-01 02:34:46,22.66,53.92,100.78,48.79,76.14,0
2025-01-01 02:34:47,22.63,53.9,100.72,48.66,76.1,0
2025-01-01 02:34:48,22.59,53.73,100.65,48.69,76.11,0
2025-01-01 02:34:49,22.62,53.69,100.65,48.79,76.06,0
2025-01-01 02:34:50,22.74,53.79,100.52,48.72,76.08,0
2025-01-01 02:34:51,22.66,53.6,100.47,48.75,76.2,0
2025-01-01 02:34:52,22.69,53.66,100.42,48.82,76.1,0
2025-01-01 02:34:53,22.66,53.65,100.41,48.76,76.07,0
2025-01-01 02:34:54,22.66,53.6,100.28,48.9,76.19,0
2025-01-01 02:34:55,22.73,53.64,100.22,48.78,76.16,0
2025-01-01 02:34:56,22.74,53.57,100.14,48.85,76.17,0
2025-01-01 02:34:57,22.75,53.64,100.09,48.93,76.17,0
2025-01-01 02:34:58,22.73,53.6,100.13,48.91,76.16,0
2025-01-01 02:34:59,22.84,53.55,100.01,49.01,76.23,0
2025-01-01 02:35:00,22.8,53.52,99.95,49.09,76.19,0
2025-01-01 02:35:01,22.8,53.56,99.9,49.05,76.25,0
2025-01-01 02:35:02,22.82,53.42,99.83,49.04,76.32,0
2025-01-01 02:35:03,22.84,53.39,99.74,49.15,76.19,0
2025-01-01 02:35:04,22.97,53.34,99.74,49.12,76.22,0
2025-01-01 02:35:05,22.88,53.37,99.71,49.1,76.3,0
2025-01-01 02:35:06,22.85,53.38,99.6,49.12,76.3,0
2025-01-01 02:35:07,22.93,53.37,99.49,49.16,76.33,0
2025-01-01 02:35:08,22.99,53.36,99.5,49.31,76.3,0
2025-01-01 02:35:09,22.91,53.35,99.3,49.33,76.4,0
2025-01-01 02:35:10,22.92,53.32,99.29,49.33,76.34,0
2025-01-01 02:35:11,22.96,53.25,99.18,49.32,76.47,0
2025-01-01 02:35:12,22.98,53.13,99.26,49.33,76.43,0
2025-01-01 02:35:13,23.03,53.22,99.09,49.39,76.43,0
2025-01-01 02:35:14,22.92,53.17,99.1,49.42,76.49,0
2025-01-01 02:35:15,22.94,53.01,98.97,49.5,76.48,0
2025-01-01 02:35:16,22.99,53.14,98.95,49.61,76.48,0
2025-01-01 02:35:17,23.0,53.24,98.89,49.45,76.41,0
2025-01-01 02:35:18,23.07,53.02,98.86,49.55,76.55,0
2025-01-01 02:35:19,23.06,53.01,98.82,49.69,76.45,0
2025-01-01 02:35:20,23.03,53.1,98.74,49.77,76.58,0
2025-01-01 02:35:21,23.21,53.05,98.67,49.66,76.53,0
2025-01-01 02:35:22,23.11,53.0,98.46,49.68,76.63,0
2025-01-01 02:35:23,23.12,53.02,98.49,49.77,76.68,0
2025-01-01 02:35:24,23.2,53.01,98.43,49.87,76.67,0
2025-01-01 02:35:25,23.07,52.89,98.34,49.79,76.68,0
2025-01-01 02:35:26,23.21,52.97,98.34,49.97,76.66,0
2025-01-01 02:35:27,23.18,52.91,98.4,49.92,76.63,0
2025-01-01 02:35:28,23.14,52.83,98.23,49.84,76.65,0
2025-01-01 02:35:29,23.27,52.94,98.25,49.88,76.68,0
2025-01-01 02:35:30,23.2,52.96,98.12,50.07,76.78,0
2025-01-01 02:35:31,23.24,52.89,97.97,49.91,76.79,0
2025-01-01 02:35:32,23.26,52.94,97.93,50.07,76.83,0
2025-01-01 02:35:33,23.29,52.88,97.91,50.12,76.85,0
2025-01-01 02:35:34,23.35,52.78,97.83,50.08,76.79,0
2025-01-01 02:35:35,23.28,52.78,97.79,50.15,76.81,0
2025-01-01 02:35:36,23.32,52.75,97.77,50.2,76.88,0
2025-01-01 02:35:37,23.3,52.73,97.77,50.28,76.9,0
2025-01-01 02:35:38,23.35,52.66,97.66,50.18,76.92,0
2025-01-01 02:35:39,23.43,52.65,97.56,50.24,76.89,0
2025-01-01 02:35:40,23.44,52.72,97.64,50.26,76.91,0
2025-01-01 02:35:41,23.46,52.67,97.48,50.42,77.04,0
2025-01-01 02:35:42,23.47,52.64,97.41,50.36,77.09,0
2025-01-01 02:35:43,23.45,52.68,97.26,50.32,76.97,0
2025-01-01 02:35:44,23.44,52.57,97.42,50.44,77.12,0
2025-01-01 02:35:45,23.42,52.57,97.36,50.57,77.16,0
2025-01-01 02:35:46,23.39,52.59,97.25,50.5,77.06,0
2025-01-01 02:35:47,23.61,52.56,97.12,50.54,77.25,0
2025-01-01 02:35:48,23.56,52.52,97.06,50.46,77.21,0
2025-01-01 02:35:49,23.52,52.59,97.05,50.65,77.28,0
2025-01-01 02:35:50,23.53,52.57,97.1,50.59,77.27,0
2025-01-01 02:35:51,23.57,52.52,97.02,50.71,77.33,0
2025-01-01 02:35:52,23.62,52.5,96.95,50.64,77.46,0
2025-01-01 02:35:53,23.69,52.56,96.9,50.75,77.28,0
2025-01-01 02:35:54,23.57,52.44,96.84,50.75,77.44,0
2025-01-01 02:35:55,23.61,52.53,96.74,50.77,77.47,0
2025-01-01 02:35:56,23.7,52.41,96.79,50.83,77.35,0
2025-01-01 02:35:57,23.65,52.43,96.63,50.92,77.47,0
2025-01-01 02:35:58,23.73,52.45,96.68,50.97,77.56,0
2025-01-01 02:35:59,23.81,52.46,96.6,50.93,77.42,0
2025-01-01 02:36:00,23.72,52.41,96.57,50.94,77.6,0
2025-01-01 02:36:01,23.7,52.32,96.45,51.05,77.55,0
2025-01-01 02:36:02,23.74,52.4,96.38,50.96,77.68,0
2025-01-01 02:36:03,23.78,52.46,96.33,51.01,77.66,0
2025-01-01 02:36:04,23.82,52.31,96.35,51.1,77.7,0
2025-01-01 02:36:05,23.78,52.46,96.33,51.12,77.79,0
2025-01-01 02:36:06,23.85,52.3,96.3,51.08,77.8,0
2025-01-01 02:36:07,23.86,52.38,96.19,51.18,77.85,0
2025-01-01 02:36:08,23.88,52.36,96.23,51.2,77.88,0
2025-01-01 02:36:09,23.91,52.28,96.14,51.19,77.92,0
2025-01-01 02:36:10,23.96,52.35,96.18,51.21,78.01,0
2025-01-01 02:36:11,23.94,52.26,96.1,51.27,77.91,0
2025-01-01 02:36:12,23.96,52.25,96.06,51.31,77.97,0
2025-01-01 02:36:13,24.01,52.2,96.06,51.28,78.0,0
2025-01-01 02:36:14,24.02,52.28,95.97,51.28,78.03,0
2025-01-01 02:36:15,24.03,52.27,95.9,51.32,78.1,0
2025-01-01 02:36:16,24.04,52.24,95.77,51.36,78.17,0
2025-01-01 02:36:17,24.03,52.25,95.81,51.32,78.18,0
2025-01-01 02:36:18,24.08,52.2,95.87,51.41,78.16,0
2025-01-01 02:36:19,24.06,52.16,95.82,51.43,78.29,0
2025-01-01 02:36:20,23.97,52.25,95.78,51.46,78.2,0
2025-01-01 02:36:21,24.05,52.23,95.74,51.5,78.3,0
2025-01-01 02:36:22,24.2,52.15,95.68,51.5,78.33,0
2025-01-01 02:36:23,24.24,52.11,95.57,51.46,78.41,0
2025-01-01 02:36:24,24.19,52.09,95.64,51.54,78.44,0
2025-01-01 02:36:25,24.25,52.28,95.55,51.48,78.48,0
2025-01-01 02:36:26,24.28,52.09,95.51,51.61,78.57,0
2025-01-01 02:36:27,24.21,52.15,95.45,51.61,78.52,0
2025-01-01 02:36:28,24.35,52.1,95.55,51.6,78.57,0
2025-01-01 02:36:29,24.4,52.22,95.59,51.67,78.59,0
2025-01-01 02:36:30,24.32,52.14,95.48,51.64,78.6,0
2025-01-01 02:36:31,24.3,52.17,95.5,51.85,78.7,0
2025-01-01 02:36:32,24.31,52.08,95.41,51.78,78.75,0
2025-01-01 02:36:33,24.3,52.1,95.32,51.76,78.71,0
2025-01-01 02:36:34,24.36,52.0,95.4,51.8,78.75,0
2025-01-01 02:36:35,24.4,52.06,95.33,51.72,78.77,0
2025-01-01 02:36:36,24.5,51.95,95.35,51.79,78.95,0
2025-01-01 02:36:37,24.44,52.06,95.26,51.81,78.87,0
2025-01-01 02:36:38,24.41,52.03,95.23,51.75,78.95,0
2025-01-01 02:36:39,24.48,52.09,95.26,51.76,78.87,0
2025-01-01 02:36:40,24.45,52.1,95.27,51.88,79.06,0
2025-01-01 02:36:41,24.58,52.08,95.31,51.86,79.16,0
2025-01-01 02:36:42,24.51,52.02,95.19,51.86,79.08,0
2025-01-01 02:36:43,24.59,52.04,95.15,51.85,79.2,0
2025-01-01 02:36:44,24.6,51.96,95.24,51.9,79.21,0
2025-01-01 02:36:45,24.65,52.09,95.11,51.84,79.33,0
2025-01-01 02:36:46,24.59,52.05,95.22,51.88,79.24,0
2025-01-01 02:36:47,24.69,52.04,95.15,51.91,79.27,0
2025-01-01 02:36:48,24.65,52.09,95.09,51.94,79.28,0
2025-01-01 02:36:49,24.79,52.04,95.11,51.98,79.35,0
2025-01-01 02:36:50,24.76,51.95,95.05,51.9,79.32,0
2025-01-01 02:36:51,24.7,52.02,95.02,51.89,79.45,0
2025-01-01 02:36:52,24.74,52.0,95.0,51.94,79.46,0
2025-01-01 02:36:53,24.77,51.99,95.05,51.9,79.46,0
2025-01-01 02:36:54,24.81,52.05,95.03,51.97,79.55,0
2025-01-01 02:36:55,24.86,52.0,95.01,52.02,79.57,0
2025-01-01 02:36:56,24.83,51.96,95.06,52.02,79.58,0
2025-01-01 02:36:57,24.77,52.02,95.12,52.03,79.68,0
2025-01-01 02:36:58,24.82,51.94,95.05,52.03,79.7,0
2025-01-01 02:36:59,24.87,52.01,95.1,51.99,79.72,0
2025-01-01 02:37:00,24.85,51.96,95.07,52.02,79.79,0
2025-01-01 02:37:01,24.78,51.96,95.02,52.01,79.87,0
2025-01-01 02:37:02,24.88,52.01,94.95,52.0,79.85,0
2025-01-01 02:37:03,25.02,52.02,94.99,52.07,79.91,0
2025-01-01 02:37:04,24.91,52.05,95.01,51.98,79.94,0
2025-01-01 02:37:05,25.03,52.04,94.96,52.03,80.02,0
2025-01-01 02:37:06,24.98,52.0,94.97,52.06,80.02,0
2025-01-01 02:37:07,25.12,52.01,94.91,51.89,80.08,0
2025-01-01 02:37:08,25.13,52.06,95.01,51.96,80.11,0
2025-01-01 02:37:09,25.09,52.06,95.04,52.04,80.2,0
2025-01-01 02:37:10,25.15,51.89,94.97,51.94,80.15,0
2025-01-01 02:37:11,25.12,51.93,94.97,51.98,80.17,0
2025-01-01 02:37:12,25.12,52.04,94.96,52.03,80.25,0
2025-01-01 02:37:13,25.18,51.95,95.05,51.97,80.35,0
2025-01-01 02:37:14,25.16,52.04,95.08,51.98,80.34,0
2025-01-01 02:37:15,25.19,51.95,95.05,52.0,80.49,0
2025-01-01 02:37:16,25.29,51.96,95.06,51.96,80.51,0
2025-01-01 02:37:17,25.21,52.06,95.01,51.95,80.44,0
2025-01-01 02:37:18,25.17,51.97,95.06,52.02,80.47,0
2025-01-01 02:37:19,25.25,51.95,95.14,51.92,80.55,0
2025-01-01 02:37:20,25.29,51.93,95.02,51.89,80.64,0
2025-01-01 02:37:21,25.2,52.05,95.12,51.84,80.63,0
2025-01-01 02:37:22,25.4,51.98,95.09,52.06,80.7,0
2025-01-01 02:37:23,25.35,52.01,95.15,51.94,80.62,0
2025-01-01 02:37:24,25.27,51.99,95.14,51.9,80.68,0
2025-01-01 02:37:25,25.39,52.04,95.12,51.86,80.77,0
2025-01-01 02:37:26,25.45,52.05,95.12,51.92,80.77,0
2025-01-01 02:37:27,25.36,52.04,95.18,51.87,80.82,0
2025-01-01 02:37:28,25.51,52.14,95.21,51.87,80.81,0
2025-01-01 02:37:29,25.46,52.02,95.18,51.81,80.93,0
2025-01-01 02:37:30,25.43,52.04,95.19,51.87,81.01,0
2025-01-01 02:37:31,25.54,52.12,95.22,51.83,81.09,0
2025-01-01 02:37:32,25.5,51.97,95.25,51.85,81.03,0
2025-01-01 02:37:33,25.54,52.04,95.3,51.73,81.04,0
2025-01-01 02:37:34,25.56,52.07,95.39,51.77,81.09,0
2025-01-01 02:37:35,25.56,52.13,95.33,51.7,81.19,0
2025-01-01 02:37:36,25.58,52.12,95.39,51.68,81.32,0
2025-01-01 02:37:37,25.63,51.97,95.42,51.59,81.32,0
2025-01-01 02:37:38,25.66,52.1,95.42,51.73,81.28,0
2025-01-01 02:37:39,25.67,52.12,95.3,51.71,81.38,0
2025-01-01 02:37:40,25.72,52.14,95.55,51.66,81.38,0
2025-01-01 02:37:41,25.68,52.03,95.52,51.62,81.32,0
2025-01-01 02:37:42,25.73,52.13,95.52,51.63,81.37,0
2025-01-01 02:37:43,25.8,52.16,95.62,51.58,81.51,0
2025-01-01 02:37:44,25.68,52.11,95.52,51.6,81.47,0
2025-01-01 02:37:45,25.77,52.16,95.59,51.5,81.64,0
2025-01-01 02:37:46,25.82,52.25,95.59,51.52,81.6,0
2025-01-01 02:37:47,25.91,52.26,95.65,51.48,81.63,0
2025-01-01 02:37:48,25.91,52.19,95.72,51.56,81.72,0
2025-01-01 02:37:49,25.92,52.23,95.81,51.42,81.82,0
2025-01-01 02:37:50,25.94,52.2,95.83,51.44,81.77,0
2025-01-01 02:37:51,25.94,52.26,95.79,51.48,81.76,0
2025-01-01 02:37:52,25.97,52.22,95.75,51.38,81.86,0
2025-01-01 02:37:53,25.93,52.29,95.82,51.42,81.85,0
2025-01-01 02:37:54,25.95,52.18,95.93,51.31,81.86,0
2025-01-01 02:37:55,25.98,52.23,96.0,51.21,81.92,0
2025-01-01 02:37:56,25.99,52.26,95.96,51.37,81.95,0
2025-01-01 02:37:57,26.03,52.32,96.03,51.23,81.97,0
2025-01-01 02:37:58,26.04,52.2,96.03,51.26,82.13,0
2025-01-01 02:37:59,26.08,52.3,96.19,51.27,82.1,0
2025-01-01 02:38:00,26.06,52.24,96.16,51.3,82.17,0
2025-01-01 02:38:01,26.13,52.28,96.11,51.14,82.14,0
2025-01-01 02:38:02,26.09,52.38,96.15,51.15,82.13,0
2025-01-01 02:38:03,26.18,52.36,96.23,51.17,82.12,0
2025-01-01 02:38:04,26.06,52.3,96.21,51.1,82.23,0
2025-01-01 02:38:05,26.15,52.39,96.31,51.01,82.23,0
2025-01-01 02:38:06,26.13,52.34,96.42,50.96,82.28,0
2025-01-01 02:38:07,26.26,52.44,96.4,51.13,82.28,0
2025-01-01 02:38:08,26.22,52.34,96.5,51.13,82.46,0
2025-01-01 02:38:09,26.29,52.38,96.52,51.02,82.43,0
2025-01-01 02:38:10,26.27,52.43,96.62,51.0,82.35,0
2025-01-01 02:38:11,26.29,52.46,96.59,50.96,82.45,0
2025-01-01 02:38:12,26.37,52.43,96.68,50.88,82.57,0
2025-01-01 02:38:13,26.35,52.44,96.7,50.83,82.52,0
2025-01-01 02:38:14,26.29,52.47,96.83,50.88,82.47,0
2025-01-01 02:38:15,26.27,52.46,96.72,50.72,82.6,0
2025-01-01 02:38:16,26.37,52.42,96.91,50.73,82.59,0
2025-01-01 02:38:17,26.44,52.54,96.9,50.69,82.67,0
2025-01-01 02:38:18,26.39,52.52,96.89,50.74,82.75,0
2025-01-01 02:38:19,26.44,52.52,97.05,50.68,82.68,0
2025-01-01 02:38:20,26.5,52.54,96.99,50.62,82.79,0
2025-01-01 02:38:21,26.46,52.52,97.08,50.65,82.78,0
2025-01-01 02:38:22,26.48,52.58,97.21,50.61,82.72,0
2025-01-01 02:38:23,26.54,52.63,97.29,50.52,82.88,0
2025-01-01 02:38:24,26.54,52.56,97.31,50.54,82.82,0
2025-01-01 02:38:25,26.54,52.74,97.29,50.5,82.82,0
2025-01-01 02:38:26,26.52,52.69,97.38,50.42,82.99,0
2025-01-01 02:38:27,26.52,52.66,97.44,50.35,82.96,0
2025-01-01 02:38:28,26.63,52.68,97.44,50.35,82.82,0
2025-01-01 02:38:29,26.65,52.71,97.52,50.25,83.04,0
2025-01-01 02:38:30,26.59,52.74,97.58,50.22,83.07,0
2025-01-01 02:38:31,26.68,52.77,97.65,50.21,83.08,0
2025-01-01 02:38:32,26.76,52.75,97.7,50.18,82.96,0
2025-01-01 02:38:33,26.65,52.84,97.81,50.2,83.11,0
2025-01-01 02:38:34,26.62,52.79,97.77,50.17,83.1,0
2025-01-01 02:38:35,26.68,52.85,97.95,50.13,83.21,0
2025-01-01 02:38:36,26.65,52.81,97.85,50.09,83.2,0
2025-01-01 02:38:37,26.79,52.8,97.99,50.13,83.24,0
2025-01-01 02:38:38,26.76,52.82,97.99,49.99,83.21,0
2025-01-01 02:38:39,26.72,52.91,98.1,50.01,83.14,0
2025-01-01 02:38:40,26.78,52.87,98.25,49.9,83.25,0
2025-01-01 02:38:41,26.81,52.86,98.3,50.03,83.24,0
2025-01-01 02:38:42,26.78,53.03,98.33,49.88,83.33,0
2025-01-01 02:38:43,26.76,53.06,98.32,49.9,83.28,0
2025-01-01 02:38:44,26.79,52.99,98.47,49.81,83.3,0
2025-01-01 02:38:45,26.87,53.07,98.4,49.79,83.41,0
2025-01-01 02:38:46,26.92,52.99,98.55,49.79,83.39,0
2025-01-01 02:38:47,26.93,53.06,98.5,49.81,83.43,0
2025-01-01 02:38:48,26.97,53.04,98.63,49.72,83.46,0
2025-01-01 02:38:49,27.0,53.09,98.67,49.72,83.48,0
2025-01-01 02:38:50,27.08,53.1,98.8,49.68,83.37,0
2025-01-01 02:38:51,26.91,53.08,98.72,49.58,83.43,0
2025-01-01 02:38:52,26.91,53.13,98.95,49.5,83.45,0
2025-01-01 02:38:53,26.95,53.14,98.84,49.5,83.49,0
2025-01-01 02:38:54,27.01,53.18,98.97,49.49,83.52,0
2025-01-01 02:38:55,27.01,53.14,99.12,49.4,83.54,0
2025-01-01 02:38:56,27.07,53.19,99.14,49.53,83.63,0
2025-01-01 02:38:57,26.98,53.17,99.15,49.43,83.66,0
2025-01-01 02:38:58,27.02,53.22,99.21,49.36,83.7,0
2025-01-01 02:38:59,27.06,53.28,99.33,49.43,83.64,0
2025-01-01 02:39:00,27.15,53.38,99.34,49.29,83.76,0
2025-01-01 02:39:01,27.15,53.31,99.44,49.23,83.73,0
2025-01-01 02:39:02,27.02,53.39,99.44,49.17,83.59,0
2025-01-01 02:39:03,27.1,53.39,99.47,49.16,83.68,0
2025-01-01 02:39:04,27.18,53.43,99.6,49.24,83.75,0
2025-01-01 02:39:05,27.13,53.45,99.6,49.19,83.67,0
2025-01-01 02:39:06,27.18,53.49,99.73,49.13,83.76,0
2025-01-01 02:39:07,27.22,53.55,99.82,49.08,83.75,0
2025-01-01 02:39:08,27.15,53.41,99.73,49.05,83.7,0
2025-01-01 02:39:09,27.21,53.47,99.86,48.94,83.77,0
2025-01-01 02:39:10,27.14,53.55,99.99,49.0,83.87,0
2025-01-01 02:39:11,27.24,53.56,100.07,48.96,83.79,0
2025-01-01 02:39:12,27.25,53.5,100.19,48.96,83.81,0
2025-01-01 02:39:13,27.37,53.53,100.24,48.97,83.89,0
2025-01-01 02:39:14,27.27,53.62,100.21,48.95,83.87,0
2025-01-01 02:39:15,27.26,53.61,100.28,48.85,83.93,0
2025-01-01 02:39:16,27.34,53.7,100.36,48.8,83.9,0
2025-01-01 02:39:17,27.21,53.69,100.37,48.77,83.85,0
2025-01-01 02:39:18,27.32,53.71,100.51,48.78,83.88,0
2025-01-01 02:39:19,27.27,53.67,100.55,48.8,83.88,0
2025-01-01 02:39:20,27.4,53.69,100.62,48.7,83.86,0
2025-01-01 02:39:21,27.33,53.78,100.68,48.73,83.9,0
2025-01-01 02:39:22,27.41,53.89,100.71,48.69,83.89,0
2025-01-01 02:39:23,27.37,53.9,100.84,48.65,83.95,0
2025-01-01 02:39:24,27.45,53.84,100.78,48.67,83.98,0
2025-01-01 02:39:25,27.45,53.87,100.98,48.63,83.89,0
2025-01-01 02:39:26,27.35,53.9,100.98,48.57,84.05,0
2025-01-01 02:39:27,27.46,53.89,100.91,48.58,84.01,0
2025-01-01 02:39:28,27.54,53.95,101.17,48.47,83.94,0
2025-01-01 02:39:29,27.41,54.03,101.08,48.54,83.9,0
2025-01-01 02:39:30,27.56,54.0,101.23,48.41,83.9,0
2025-01-01 02:39:31,27.44,54.09,101.3,48.53,83.9,0
2025-01-01 02:39:32,27.52,54.04,101.29,48.43,83.97,0
2025-01-01 02:39:33,27.54,54.15,101.42,48.47,84.08,0
2025-01-01 02:39:34,27.55,54.11,101.48,48.5,83.94,0
2025-01-01 02:39:35,27.51,54.23,101.5,48.43,84.06,0
2025-01-01 02:39:36,27.47,54.16,101.63,48.37,83.89,0
2025-01-01 02:39:37,27.52,54.25,101.69,48.36,84.02,0
2025-01-01 02:39:38,27.54,54.28,101.76,48.37,83.99,0
2025-01-01 02:39:39,27.59,54.31,101.75,48.36,84.02,0
2025-01-01 02:39:40,27.65,54.33,101.78,48.37,84.02,0
2025-01-01 02:39:41,27.58,54.25,101.88,48.37,83.86,0
2025-01-01 02:39:42,27.47,54.39,101.93,48.3,83.97,0
2025-01-01 02:39:43,27.5,54.33,102.06,48.23,83.98,0
2025-01-01 02:39:44,27.49,54.31,102.09,48.22,84.05,0
2025-01-01 02:39:45,27.59,54.36,102.08,48.19,83.96,0
2025-01-01 02:39:46,27.6,54.45,102.13,48.16,84.09,0
2025-01-01 02:39:47,27.67,54.5,102.2,48.22,84.02,0
2025-01-01 02:39:48,27.61,54.44,102.15,48.26,83.97,0
2025-01-01 02:39:49,27.7,54.56,102.36,48.16,83.92,0
2025-01-01 02:39:50,27.62,54.56,102.29,48.11,83.93,0
2025-01-01 02:39:51,27.67,54.58,102.43,48.18,83.97,0
2025-01-01 02:39:52,27.62,54.53,102.49,48.09,83.97,0
2025-01-01 02:39:53,27.72,54.74,102.45,48.06,83.97,0
2025-01-01 02:39:54,27.65,54.62,102.66,48.05,83.91,0
2025-01-01 02:39:55,27.66,54.78,102.61,48.02,83.92,0
2025-01-01 02:39:56,27.73,54.8,102.74,48.04,83.93,0
2025-01-01 02:39:57,27.84,54.84,102.74,47.96,83.93,0
2025-01-01 02:39:58,27.68,54.77,102.75,48.05,83.95,0
2025-01-01 02:39:59,27.72,54.78,102.84,48.03,83.85,0
2025-01-01 02:40:00,27.79,54.84,102.89,48.04,83.93,0
2025-01-01 02:40:01,27.78,54.84,102.97,48.02,83.98,0
2025-01-01 02:40:02,27.82,55.01,102.96,48.1,83.92,0
2025-01-01 02:40:03,27.82,55.01,103.08,47.97,83.96,0
2025-01-01 02:40:04,27.81,54.93,103.08,47.96,83.83,0
2025-01-01 02:40:05,27.84,54.96,103.09,48.12,83.87,0
2025-01-01 02:40:06,27.84,55.12,103.24,48.02,83.88,0
2025-01-01 02:40:07,27.84,55.09,103.28,48.0,83.87,0
2025-01-01 02:40:08,27.91,55.1,103.3,48.03,83.89,0
2025-01-01 02:40:09,27.84,55.1,103.35,48.02,83.91,0
2025-01-01 02:40:10,27.87,55.25,103.34,47.95,83.86,0
2025-01-01 02:40:11,27.9,55.21,103.4,47.92,83.85,0
2025-01-01 02:40:12,27.84,55.23,103.52,48.0,83.82,0
2025-01-01 02:40:13,27.9,55.4,103.5,47.96,83.76,0
2025-01-01 02:40:14,27.88,55.27,103.55,47.99,83.87,0
2025-01-01 02:40:15,27.92,55.28,103.69,47.94,83.79,0
2025-01-01 02:40:16,27.83,55.37,103.6,48.09,83.76,0
2025-01-01 02:40:17,27.89,55.37,103.63,47.98,83.78,0
2025-01-01 02:40:18,27.87,55.5,103.74,48.01,83.77,0
2025-01-01 02:40:19,27.89,55.53,103.81,48.05,83.76,0
2025-01-01 02:40:20,27.96,55.56,103.91,47.99,83.75,0
2025-01-01 02:40:21,27.83,55.6,103.86,48.06,83.78,0
2025-01-01 02:40:22,27.94,55.56,103.85,48.05,83.67,0
2025-01-01 02:40:23,27.94,55.59,103.89,48.01,83.69,0
2025-01-01 02:40:24,27.92,55.61,104.07,48.02,83.54,0
2025-01-01 02:40:25,27.96,55.68,104.01,48.03,83.62,0
2025-01-01 02:40:26,28.0,55.74,104.06,48.03,83.7,0
2025-01-01 02:40:27,27.97,55.8,104.1,48.1,83.62,0
2025-01-01 02:40:28,27.91,55.81,104.23,48.07,83.65,0
2025-01-01 02:40:29,27.99,55.85,104.24,47.96,83.47,0
2025-01-01 02:40:30,28.03,55.82,104.2,48.16,83.56,0
2025-01-01 02:40:31,28.03,55.87,104.26,48.09,83.6,0
2025-01-01 02:40:32,27.93,55.88,104.24,48.08,83.48,0
2025-01-01 02:40:33,27.92,56.01,104.36,48.13,83.46,0
2025-01-01 02:40:34,27.92,55.89,104.34,48.08,83.54,0
2025-01-01 02:40:35,27.89,56.0,104.35,48.15,83.54,0
2025-01-01 02:40:36,27.89,56.05,104.31,48.18,83.4,0
2025-01-01 02:40:37,27.96,56.09,104.42,48.15,83.36,0
2025-01-01 02:40:38,27.97,56.09,104.48,48.17,83.33,0
2025-01-01 02:40:39,28.09,56.25,104.59,48.16,83.32,0
2025-01-01 02:40:40,28.01,56.26,104.51,48.09,83.29,0
2025-01-01 02:40:41,28.0,56.2,104.46,48.2,83.16,0
2025-01-01 02:40:42,27.95,56.25,104.57,48.25,83.32,0
2025-01-01 02:40:43,28.02,56.3,104.51,48.24,83.23,0
2025-01-01 02:40:44,27.91,56.37,104.53,48.29,83.19,0
2025-01-01 02:40:45,27.97,56.35,104.68,48.3,83.19,0
2025-01-01 02:40:46,27.98,56.48,104.72,48.22,83.27,0
